,VENUE,H_TEAM,LAT,LNG,LOCATION,MANUAL_ENTRY_x,CAPACITY,MANUAL_ENTRY_y
170,JP CENTAR MORACA,KK BUDUCNOST ,42.43909698555913,19.253710016553576,"C7Q3+6JJ, Ivana Milutinovića, Podgorica, Črna gora",True,6000,False
171,JP CENTAR MORACA,KK BUDUCNOST VOLI,42.43909698555913,19.253710016553576,"C7Q3+6JJ, Ivana Milutinovića, Podgorica, Črna gora",True,6000,False
172,KARSIYAKA ARENA,PINAR KARSIYAKA IZMIR,38.47459824982481,27.07622710430253,"Mavişehir, 2040/3. Sk., 35540 Karşıyaka/İzmir, Turčija",True,5200,False
173,KAUNAS SPORTS HALL,BC PRIENAI,54.8962562,23.9360774,"Kaunas, Kauno apskritis, Lithuania",False,5000,True
174,KAUNAS SPORTS HALL,RUDUPIS,54.8962562,23.9360774,"Kaunas, Kauno apskritis, Lithuania",False,5000,True
175,KFAR BLUM,HAPOEL GALIL ELYON,33.172527,35.607938,"Kfar Blum, Tzfat, North District, Israel",False,2000,True
176,KIEV PALACE OF SPORTS,BUDIVELNIK KIEV,50.43718550000001,30.5224655,"Pechers'kyi district, Kyiv, Kyiv City, Kyiv, Ukraine",False,10000,False
177,KLEINE EWE ARENA,EWE BASKETS OLDENBURG,53.14643461783969,8.228796676353506,"Maastrichter Str. 1, 26123 Oldenburg, Nemčija",True,3148,True
178,KLEINE EWE ARENA,EWE BASKETS OLDENBURG ,53.14643461783969,8.228796676353506,"Maastrichter Str. 1, 26123 Oldenburg, Nemčija",True,3148,True
179,KOMBANK ARENA,CRVENA ZVEZDA TELEKOM BELGRADE,44.81522280930069,20.421893474219832,"Булевар Арсенија Чарнојевића 58, Београд 11070",True,19394,False
180,KOSARKASKA DVORANA FMP - ZELEZNIK,BC FMP,44.7312437,20.3766346,"Beograd, Grad Beograd, Serbia",False,3000,True
181,KOSARKASKI CENTAR DRAZEN PETROVIC,CEDEVITA ZAGREB,45.8026091,15.9635008,"Zagreb, Grad Zagreb, Croatia",False,5400,False
182,KRISTALL ARENA,AVTODOR SARATOV,51.51401482298674,45.99589835773885,"д63 к 2, ул. Чернышевского, Саратов, Саратовская обл., 410004",True,6100,False
183,KRYLATSKOYE SPORTS PALACE,KRASNY OKTYABR VOLGOGRAD,55.75727639999999,37.4434239,"Zapadnyy administrativnyy okrug, Moskva, Krylatskoye, Moskva, Moskva, Russia",False,5000,False
184,KYIV SPORTS PALLACE,BC KYIV,50.43718550000001,30.5224655,"Pechers'kyi district, Kyiv, Kyiv City, Kyiv, Ukraine",False,10000,False
185,LA CASILLA,RETABET BILBAO BASKET,43.25670059999999,-2.943647,"Bilbo, Bizkaia, Euskadi, Spain",False,5440,False
186,LA FONTETA,VALENCIA BASKET,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False,9000,False
187,LA MEILLERAIE,CHOLET BASKET,47.05768579999999,-0.8968887000000001,"Cholet, Maine-et-Loire, Pays de la Loire, France",False,5200,True
188,LAKTASI,IGOKEA ALEKSANDROVAC,44.9064386,17.3014638,"Laktaši, Republika Srpska, Bosnia and Herzegovina",False,3050,False
189,LAMIA ARENA,PANELLINIOS BC,38.89186027463253,22.445933747588075,"Lamia, Greece",True,5000,False
190,LAND ROVER ARENA,FORTITUDO BOLOGNA,44.500018356387386,11.331714152543894,"Piazza Manfredi Azzarita, 3, 40122 Bologna BO, Italija",True,5570,False
191,LE COLISEE,ELAN CHALON,46.78691629999999,4.864756499999999,"Chalon-sur-Saône, Saône-et-Loire, Bourgogne-Franche-Comté, France",False,5000,False
192,LE COLISEE,ELAN CHALON SUR SAONE,46.78691629999999,4.864756499999999,"Chalon-sur-Saône, Saône-et-Loire, Bourgogne-Franche-Comté, France",False,5000,False
193,LIETUVOS RYTAS ARENA,LIETUVOS RYTAS VILNIUS,54.71644990090124,25.2797875165429,"Ozo g. 14, 08200 Vilnius, Litva",True,2500,True
194,LOKHALLE GOETTINGEN,BG GOETTINGEN,51.5368126,9.9225188,"Weststadt, Göttingen, Göttingen, Niedersachsen, Germany",False,4100,True
195,LOTTO ARENA,ANTWERP GIANTS,51.23029092410637,4.442244975402416,"Schijnpoortweg 119, 2170 Antwerpen, Belgija",True,5218,False
196,LOTTO ARENA,TELENET GIANTS ANTWERP,51.23029092410637,4.442244975402416,"Schijnpoortweg 119, 2170 Antwerpen, Belgija",True,5218,False
197,MAASPORT SPORTS & EVENTS,EIFFELTOWERS DEN BOSCH,51.7226614,5.3155905,"'s-Hertogenbosch, 's-Hertogenbosch, Noord-Brabant, Netherlands",False,2700,True
198,MACCABI SPORTS HALL,MACCABI RISHON LEZION,31.969723947821308,34.78646896269846,"Golda Me'ir St 9, Rishon LeTsiyon, Izrael",True,2500,True
199,MADRID ARENA,ASEFA ESTUDIANTES,40.413205611606294,-3.738252009170888,"Av. de Portugal, s/n, 28011 Madrid, Španija",True,10500,True
200,MALCHA SPORTS HALL,HAPOEL GILBOA GALIL,31.75672674147139,35.18086518435429,"Avraham Stern St 3, Jerusalem, Izrael",True,2000,False
201,MALCHA SPORTS HALL,HAPOEL MIGDAL JERUSALEM,31.75672674147139,35.18086518435429,"Avraham Stern St 3, Jerusalem, Izrael",True,2000,False
202,MAPOORO ARENA,FOXTOWN CANTU,45.740144660373964,9.10010815374003,"Via Cantù, 10, 22060 Cucciago CO, Italija",True,4000,True
203,MARCEL CERDAN,BOULOGNE METROPOLITANS 92,48.896075252945074,2.278255786071942,"141 Rue Danton, 92300 Levallois-Perret, Francija",True,4000,False
204,MARTIN CARPENA,UNICAJA MALAGA,36.6825857,-4.4604807,"Málaga, Málaga, Andalucía, Spain",False,11300,False
205,MARTINI PLAZA,GASTERRA FLAMES,53.2025759,6.555294099999999,"Stadsparkwijk, Groningen, Groningen, Groningen, Netherlands",False,4500,False
206,MARTINI PLAZA,HANZEVAST CAPITALS,53.2025759,6.555294099999999,"Stadsparkwijk, Groningen, Groningen, Groningen, Netherlands",False,4500,False
207,MARTINI PLAZA,MPC CAPITALS,53.2025759,6.555294099999999,"Stadsparkwijk, Groningen, Groningen, Groningen, Netherlands",False,4500,False
208,MAURICE THOREZ,NANTERRE 92,48.89228597974999,2.211565236315271,"136 Av. Frederic et Irene Joliot Curie, 92000 Nanterre, Francija",True,3000,False
209,MAX SCHMELING HALLE,ALBA BERLIN,52.5449373,13.404347,"Bezirk Pankow, Berlin, Kreisfreie Stadt Berlin, Berlin, Germany",False,12000,True
210,MEDIOLANUM FORUM,EA7 EMPORIO ARMANI MILAN,45.4014122,9.1422947,"Assago, Assago, Città Metropolitana di Milano, Lombardia, Italy",False,12700,False
211,MENORA MIVTACHIM ARENA,MACCABI FOX TEL AVIV,32.0612909,34.79138030000001,"Tel Aviv-Yafo, Tel Aviv District, Israel",False,10728,False
212,MERCEDES-BENZ ARENA,ALBA BERLIN,52.50641357513736,13.44362784759504,"Mercedes-Platz 1, 10243 Berlin, Nemčija",True,14500,False
213,MERIDIAN SPORT KOMPLEX,BC DONETSK,50.441395202511046,30.41974557918701,"Heroiv Sevastopolya St, 11В, Kyiv, Ukrajina, 02000",True,3145,False
214,METRO WEST RAANANA,BNEI HASHARON,32.1899657,34.8772006,"Ra'anana, Petach Tikva, Center District, Israel",False,1850,False
215,MHP ARENA,MHP RIESEN LUDWIGSBURG,48.89092051480893,9.18291357911972,"Schwieberdinger Str. 30, 71636 Ludwigsburg, Nemčija",True,5300,True
216,MHPARENA,MHP RIESEN LUDWIGSBURG,48.89092051480893,9.18291357911972,"Schwieberdinger Str. 30, 71636 Ludwigsburg, Nemčija",True,5300,True
217,MIRZA DELIBASIC,KK BOSNA,43.854699354224586,18.413976460970957,"VC37+RJC, Sarajevo 71000, Bosna in Hercegovina",True,5616,True
218,MONS ARENA,BELFIUS MONS HAINAUT,50.45042913551187,3.875464396184059,"Rue des Laminoirs 2a, 7012 Mons, Belgija",True,3700,False
219,MONS ARENA,DEXIA MONS-HAINAUT,50.45042913551187,3.875464396184059,"Rue des Laminoirs 2a, 7012 Mons, Belgija",True,3700,False
220,MONS.ARENA,DEXIA MONS-HAINAUT,50.45042913551187,3.875464396184059,"Rue des Laminoirs 2a, 7012 Mons, Belgija",True,3700,False
221,MORACA,BUDUCNOST VOLI,42.56595417722637,19.25939390381886,Montenegro,False,6000,False
222,MORACA,BUDUCNOST VOLI PODGORICA,42.56595417722637,19.25939390381886,Montenegro,False,6000,False
223,"NATIONAL ATHLETIC CENTER ""MAKIS LIOUGAS""",PANIONIOS IDROGIOS,37.8594468,23.7555632,"Αθήνα, Νότιος Τομέας Αθηνών, Greece",False,3500,True
224,"NATIONAL ATHLETIC CENTER ""MAKIS LIOUGAS""",PANIONIOS ON TELECOMS,37.8594468,23.7555632,"Αθήνα, Νότιος Τομέας Αθηνών, Greece",False,3500,True
225,NGC CANTU,BENNET CANTU,45.740029988971315,9.100228855331308,"Via Cantù, 10, 22060 Cucciago CO, Italija",True,3910,False
226,O.A.K.A.,BC MAROUSSI,38.037713,23.7842981,"Marousi, Vorios Tomeas Athinon, Greece",False,19443,False
227,O2 WORLD,ALBA BERLIN,52.5063143,13.4436316,"Bezirk Friedrichshain-Kreuzberg, Berlin, Kreisfreie Stadt Berlin, Berlin, Germany",False,20000,False
228,OLIMPIA,CSU ASESOFT PLOIESTI,44.93211007667839,26.01172241824608,"Strada Alecu Russo 10, Ploiești 107592, Romunija",True,15000,False
229,OLIMPIA SPORTS ARENA,CSU ASESOFT PLOIESTI,44.93211007667839,26.01172241824608,"Strada Alecu Russo 10, Ploiești 107592, Romunija",True,3500,True
230,OLIMPIA SPORTS ARENA,PLOIESTI,44.93211007667839,26.01172241824608,"Strada Alecu Russo 10, Ploiești 107592, Romunija",True,3500,True
231,OLIVIA SPORT HALL,PLOIESTI,44.93211007667839,26.01172241824608,"Strada Alecu Russo 10, Ploiești 107592, Romunija",True,5500,True
232,OLYMP,KHIMIK YUZHNE,46.621185667228815,31.100057579496657,"50-річчя Перемоги пл. 2, Yuzhne, Одеська, Ukrajina, 65481",True,2000,True
233,OLYMPIC CENTER VENTSPILS,VENTSPILS,57.3869343,21.5713809,"Ventspils, Latvia",False,3000,True
234,OLYMPIC COMPLEX-HELLINIKON,PANELLINIOS,37.89713948558119,23.72265511556223,"Leof. Posidonos, Elliniko Argiroupoli 167 77, Grčija",True,15000,False
235,OLYMPIC COMPLEX-HELLINIKON,PANIONIOS ATHENS,37.89713948558119,23.72265511556223,"Leof. Posidonos, Elliniko Argiroupoli 167 77, Grčija",True,15000,False
236,OLYMPIC COMPLEX-HELLINIKON,PANIONIOS BC ATHENS,37.89713948558119,23.72265511556223,"Leof. Posidonos, Elliniko Argiroupoli 167 77, Grčija",True,15000,False
237,OLYMPIC COMPLEX-HELLINIKON,PANIONIOS ON TELECOMS,37.89713948558119,23.72265511556223,"Leof. Posidonos, Elliniko Argiroupoli 167 77, Grčija",True,15000,False
238,OLYMPIC HALL ZETRA,KK BOSNA,43.87184209999999,18.4094958,"Bosnia and Herzegovina, Sarajevo, Sarajevo Canton, Federation of Bosnia and Herzegovina",False,12000,False
239,OLYMPIC SPORTS CENTER ATHENS,AEK ATHENS,38.0386851,23.7864059,"Athina, Vorios Tomeas Athinon, Greece",False,19443,False
240,OVO Arena Wembley ,LONDON LIONS,51.558096,-0.282586,"Greater London, England, United Kingdom",False,12500,False
241,PABELLON FUENTE DE SAN LUIS,PAMESA VALENCIA,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False,9000,False
242,PABELLON FUENTE DE SAN LUIS,POWER ELECTRONICS VALENCIA,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False,9000,False
243,PABELLON FUENTE DE SAN LUIS,VALENCIA BASKET,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False,9000,False
244,PABELLON FUENTE DE SAN LUIS,VALENCIA BASKET CLUB,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False,9000,False
245,PABELLON MUNICIPAL DE DEPORTES DE BADALONA,CLUB JOVENTUT BADALONA,41.4425079,2.2319852,"Badalona, Barcelona, Catalunya, Spain",False,12760,False
246,PABELLON MUNICIPAL DE DEPORTES DE BADALONA,DKV JOVENTUT,41.4425079,2.2319852,"Badalona, Barcelona, Catalunya, Spain",False,12760,False
247,PABELLON PRINCIPE FELIPE,CAI ZARAGOZA,41.6354463,-0.8658883,"Zaragoza, Zaragoza, Aragón, Spain",False,10744,False
248,PABELLÓN MUNICIPAL DE DEPORTES DE SAN PABLO,CAJASOL,37.396371118438104,-5.963437654537083,"Calle Dr. Laffon Soto, s/n, 41007 Sevilla, Španija",True,7500,True
249,PABELLÓN MUNICIPAL DE DEPORTES DE SAN PABLO,CAJASOL SEVILLE,37.396371118438104,-5.963437654537083,"Calle Dr. Laffon Soto, s/n, 41007 Sevilla, Španija",True,7500,True
250,PABELLÓN MUNICIPAL DE DEPORTES SAN PABLO,BALONCESTO SEVILLE,37.397044,-5.9642414,"Sevilla, Sevilla, Andalucía, Spain",False,7500,True
251,PAIS ARENA JERUSALEM,HAPOEL BANK YAHAV JERUSALEM,31.751318,35.1941643,"Jerusalem, Jerusalem District, Israel",False,11000,False
252,PAIS ARENA JERUSALEM,HAPOEL JERUSALEM,31.751318,35.1941643,"Jerusalem, Jerusalem District, Israel",False,11000,False
253,PALABIGI,GRISSIN BON REGGIO EMILIA,44.6992193,10.6245567,"Reggio Emilia, Reggio Emilia, Provincia di Reggio Emilia, Emilia-Romagna, Italy",False,4545,False
254,PALAC SPORT,BC BUDIVELNIK KIEV,50.43718550000001,30.5224655,"Pechers'kyi district, Kyiv, Kyiv City, Kyiv, Ukraine",False,10000,False
255,PALACIO DE DEPORTES JOSE MARIA MARTIN CARPENA,UNICAJA MALAGA,36.6825857,-4.4604807,"Málaga, Málaga, Andalucía, Spain",False,11300,False
256,PALACIO DE LOS DEPORTES DE MURCIA,UCAM MURCIA,37.9938163,-1.1126474,"Murcia, Murcia, Región de Murcia, Spain",False,7454,False
257,PALACIO MUNICIPAL DE DEPORTES (HUESCA),CAI ZARAGOZA,42.1341209,-0.4214848,"Huesca, Huesca, Aragón, Spain",False,5000,True
258,PALACIO VISTALEGRE,ASEFA ESTUDIANTES,40.3860038,-3.7385633,"Madrid, Madrid, Comunidad de Madrid, Spain",False,14000,False
259,PALACIO VISTALEGRE,CLUB ESTUDIANTES,40.3860038,-3.7385633,"Madrid, Madrid, Comunidad de Madrid, Spain",False,14000,False
260,PALADOZZA,FORTITUDO BOLOGNA,44.4999036,11.332551,"Bologna, Bologna, Città Metropolitana di Bologna, Emilia-Romagna, Italy",False,5570,False
261,PALADOZZA,GRISSIN BON REGGIO EMILIA,44.4999036,11.332551,"Bologna, Bologna, Città Metropolitana di Bologna, Emilia-Romagna, Italy",False,5570,False
262,PALADOZZA,SEGAFREDO VIRTUS BOLOGNA,44.4999036,11.332551,"Bologna, Bologna, Città Metropolitana di Bologna, Emilia-Romagna, Italy",False,5570,False
263,PALADOZZA,VIRTUS SEGAFREDO BOLOGNA,44.4999036,11.332551,"Bologna, Bologna, Città Metropolitana di Bologna, Emilia-Romagna, Italy",False,5570,False
264,PALAESTRA,MONTEPASCHI SIENA,43.33415091383993,11.313805077150253,"Viale Achille Sclavo, 12, 53100 Siena SI, Italija",True,8725,False
265,PALAIS DES SPORTS,ARIS BSA,40.626860507988454,22.957397753472243,"Grigoriou Lampraki 2, Thessaloniki 546 36, Grčija",False,12000,False
266,PALAIS DES SPORTS,ARIS BSA 2003,40.626860507988454,22.957397753472243,"Grigoriou Lampraki 2, Thessaloniki 546 36, Grčija",False,12000,False
267,PALAIS DES SPORTS,ARIS THESSALONIKI,40.626860507988454,22.957397753472243,"Grigoriou Lampraki 2, Thessaloniki 546 36, Grčija",False,12000,False
268,PALAIS DES SPORTS DE BEAUBLANC,LIMOGES CSP,45.84762749999999,1.243385,"Limoges, Haute-Vienne, Nouvelle-Aquitaine, France",False,6500,False
269,PALAIS DES SPORTS DE PAU,ELAN BEARNAIS PAU-ORTHEZ,43.3345273,-0.3626929,"Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France",False,7700,True
270,PALAIS DES SPORTS JEAN MICHEL GEOFFROY,JDA DIJON,47.3324775,5.0559287,"Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France",False,5000,True
271,PALAIS DES SPORTS JEAN WEILLE,SLUC NANCY,48.6992588,6.139349999999999,"Nancy, Meurthe-et-Moselle, Grand Est, France",False,6000,True
272,PALAIS DES SPORTS MARCEL CERDAN,LEVALLOIS METROPOLITANS,48.8960571,2.2782495,"Levallois-Perret, Hauts-de-Seine, Île-de-France, France",False,4000,False
273,PALAIS DES SPORTS MARCEL CERDAN,PARIS LEVALLOIS,48.8960571,2.2782495,"Levallois-Perret, Hauts-de-Seine, Île-de-France, France",False,4000,False
274,PALAIS DES SPORTS MAURICE THOREZ,JSF NANTERRE,48.8919873,2.2118765,"Nanterre, Hauts-de-Seine, Île-de-France, France",False,3000,False
275,PALAIS DES SPORTS MAURICE THOREZ,NANTERRE 92,48.8919873,2.2118765,"Nanterre, Hauts-de-Seine, Île-de-France, France",False,3000,False
276,"PALAIS DES SPORTS, ORLEANS",ORLEANS LOIRET BASKET,47.9098824,1.9125002,"Orléans, Loiret, Centre-Val de Loire, France",False,3200,True
277,PALALEONESSA,GERMANI BRESCIA LEONESSA,45.5272873,10.1749369,"Brescia, Brescia, Provincia di Brescia, Lombardia, Italy",False,5200,False
278,PALALEONESSA A2A,GERMANI BRESCIA,45.5272873,10.1749369,"Brescia, Brescia, Provincia di Brescia, Lombardia, Italy",False,5200,False
279,PALALEONESSA A2A,GERMANI BRESCIA LEONESSA,45.5272873,10.1749369,"Brescia, Brescia, Provincia di Brescia, Lombardia, Italy",False,5200,False
280,PALAMAGGIO,PEPSI CASERTA,41.1314583,14.3107109,"Castel Morrone, Caserta, Provincia di Caserta, Campania, Italy",False,6387,False
281,PALAPENTASSUGLIA,ENEL BASKET BRINDISI,40.6142855,17.9467838,"Brindisi, Brindisi, Provincia di Brindisi, Puglia, Italy",False,3534,False
282,PALARUFFINI,FIAT TURIN,45.05768279999999,7.6324333,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,4500,False
283,PALASCAPRIANO,TERAMO BASKET,42.6697222,13.6872222,"Teramo, Teramo, Provincia di Teramo, Abruzzo, Italy",False,3500,True
284,PALASERRADIMIGNI,DINAMO BANCO DI SARDEGNA SASSARI,40.7170208,8.5829602,"Sassari, Sassari, Provincia di Sassari, Sardegna, Italy",False,5000,True
285,PALASERRADIMINGNI,DINAMO BANCO DI SARDEGNA SASSARI,40.7170208,8.5829602,"Sassari, Sassari, Provincia di Sassari, Sardegna, Italy",True,1500,False
286,"PALASPORT ""LINO OLDRINI""",CIMBERIO VARESE,45.8359581,8.8027067,"Varese, Varese, Provincia di Varese, Lombardia, Italy",False,5300,False
287,PALASPORT OLIMPICO,BENETTON BASKET TREVISO,45.041498,7.652269199999999,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,16600,True
288,PALASPORT OLIMPICO,BILBAO BASKET,45.041498,7.652269199999999,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,16600,True
289,PALASPORT OLIMPICO,HEMOFARM,45.041498,7.652269199999999,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,16600,True
290,PALASPORT OLIMPICO,KHIMKI,45.041498,7.652269199999999,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,16600,True
291,PALASPORT OLIMPICO,LIETUVOS RYTAS,45.041498,7.652269199999999,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,16600,True
292,PALASPORT OLIMPICO,MBC DYNAMO MOSCOW,45.041498,7.652269199999999,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,16600,True
293,PALASPORT OLIMPICO,PAMESA VALENCIA,45.041498,7.652269199999999,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,16600,True
294,PALASPORT TALIERCIO,JL BOURG EN BRESSE,45.4885171,12.2786054,"Venezia, Venezia, Città Metropolitana di Venezia, Veneto, Italy",False,3509,False
295,PALASPORT TALIERCIO,UMANA REYER VENICE,45.4885171,12.2786054,"Venezia, Venezia, Città Metropolitana di Venezia, Veneto, Italy",False,3509,False
296,PALATALIERCIO,UMANA REYER VENICE,45.4885171,12.2786054,"Venezia, Venezia, Città Metropolitana di Venezia, Veneto, Italy",False,3509,False
297,PALATIZIANO,VIRTUS ROME,41.9296513,12.4707309,"Roma, Roma, Città Metropolitana di Roma, Lazio, Italy",False,3500,False
298,PALATRENTO,DOLOMITI ENERGIA TRENTO,46.041063,11.1231514,"Trento, Trento, Autonomous Province of Trento, Trentino-South Tyrol, Italy",False,3569,False
299,PALAU BLAUGRANA,JOVENTUT BADALONA,41.3800515,2.1201319,"Barcelona, Barcelona, Catalunya, Spain",False,7585,False
300,PALAU OLIMPIC DE BADALONA,JOVENTUT BADALONA,41.4425079,2.2319852,"Badalona, Barcelona, Catalunya, Spain",False,12760,False
301,PALAU OLÍMPIC DE BADALONA,DKV JOVENTUT ,41.4425079,2.2319852,"Badalona, Barcelona, Catalunya, Spain",False,12760,False
302,PALAVELA,AKASVAYU GIRONA,45.02345649999999,7.6691715,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,9200,False
303,PALAVELA,BESIKTAS COLA TURKA,45.02345649999999,7.6691715,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,9200,False
304,PALAVELA,DKV JOVENTUT,45.02345649999999,7.6691715,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,9200,False
305,PALAVELA,FIAT TURIN,45.02345649999999,7.6691715,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,9200,False
306,PALAVELA,MBC DYNAMO MOSCOW,45.02345649999999,7.6691715,"Torino, Torino, Città Metropolitana di Torino, Piemonte, Italy",False,9200,False
307,PALAVERDE,BENETTON BASKET,45.724118,12.2626219,"Lancenigo, Villorba, Provincia di Treviso, Veneto, Italy",False,5344,False
308,PALAVERDE,BENETTON BASKET TREVISO,45.724118,12.2626219,"Lancenigo, Villorba, Provincia di Treviso, Veneto, Italy",False,5344,False
309,PALAVERDE,BENETTON GIOCO DIGITALE,45.724118,12.2626219,"Lancenigo, Villorba, Provincia di Treviso, Veneto, Italy",False,5344,False
310,PALAVERDE,UNICS,45.724118,12.2626219,"Lancenigo, Villorba, Provincia di Treviso, Veneto, Italy",False,5344,False
311,PALAWHIRLPOOL,CIMBERIO VARESE,45.8359581,8.8027067,"Varese, Varese, Provincia di Varese, Lombardia, Italy",False,5300,False
312,PALAZZETTO DELLO SPORT,VIRTUS ROME,41.9296513,12.4707309,"Roma, Roma, Città Metropolitana di Roma, Lazio, Italy",False,3500,False
313,PANELLINIOS G.S.,PANELLINIOS,37.99489878868747,23.73492786073158,"Evelpidon 2, Athina 113 62, Grčija",True,1800,True
314,PAOK SPORT ARENA,PAOK,40.56546609999999,22.9814063,"Pilea, Thessaloniki, Greece",False,8500,True
315,PAOK SPORT ARENA,PAOK BC,40.56546609999999,22.9814063,"Pilea, Thessaloniki, Greece",False,8500,True
316,PAOK SPORT ARENA,PAOK THESSALONIKI,40.56546609999999,22.9814063,"Pilea, Thessaloniki, Greece",False,8500,True
317,PAOK SPORTS ARENA,PAOK THESSALONIKI,40.56546609999999,22.9814063,"Pilea, Thessaloniki, Greece",False,8500,True
318,PAVELLÓ GIRONA-FONTAJAU,AKASVAYU GIRONA,41.9904584,2.8107352,"Girona, Girona, Catalunya, Spain",False,5500,False
319,PAVELLÓ GIRONA-FONTAJAU,CLUB BASQUET GIRONA,41.9904584,2.8107352,"Girona, Girona, Catalunya, Spain",False,5500,False
320,PAVILHAO DA OVARENSE,OVARENSE,40.87629454453078,-8.63286578812777,"Rua Lourenço Oliveira Vaz 138, 3880-109 Ovar, Portugalska",True,2456,False
321,PGE TUROW ARENA,PGE TUROW ZGORZELEC,51.158935219383935,15.014167047006396,"Lubańska 9a, 59-900 Zgorzelec, Poljska",True,3500,True
322,PHILLIPSHAVE,KÖLN 99ERS,51.20634178272445,6.808616377699274,"Siegburger Str. 15, 40591 Düsseldorf, Nemčija",True,7500,False
323,PIONIR,CRVENA ZVEZDA TELEKOM BELGRADE,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False,8000,False
324,PIONIR,PARTIZAN NIS BELGRADE,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False,8000,False
325,"POLIDEPORTIVO MUNICIPAL ""LA CASILLA""",BILBAO BASKET,43.25670059999999,-2.943647,"Bilbo, Bizkaia, Euskadi, Spain",False,5440,False
326,POLIESPORTIU D'ANDORRA,MORABANC ANDORRA,42.504814,1.5166156,"Andorra la Vella, Andorra la Vella, Andorra",False,5000,False
327,PORSCHE ARENA,ENBW LUDWIGSBURG,48.793335970146046,9.228010289848266,"Mercedesstraße 69, 70372 Stuttgart, Nemčija",True,6181,True
328,RASTA DOME,EWE BASKETS OLDENBURG ,52.7334359,8.2607751,"Vechta, Vechta, Niedersachsen, Germany",False,3140,True
329,RATIOPHARM ARENA,RATIOPHARM ULM,48.3818208672905,10.00485927477612,"Europastraße 25, 89231 Neu-Ulm, Nemčija",True,6100,True
330,RATIOPHARM ARENA	,RATIOPHARM ULM,48.3818208672905,10.00485927477612,"Europastraße 25, 89231 Neu-Ulm, Nemčija",True,6100,True
331,RHENUS SPORT,STRASBOURG,48.59946,7.765324,"Strasbourg, Bas-Rhin, Grand Est, France",False,6200,False
332,ROMEMA ARENA,MACCABI HAIFA BAZAN,31.7914796,35.2058748,"Romema, Jerusalem, Jerusalem District, Israel",False,5000,False
333,ROMENA SPORT ARENA,MACCABI HAIFA BAZAN,31.7914796,35.2058748,"Romema, Jerusalem, Jerusalem District, Israel",True,5000,False
334,RTL SPIROU DOME,BELGACOM SPIROU CHARLEROI,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False,6300,False
335,RTL SPIROUDOME,BELGACOM SPIROU BASKET,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False,6300,False
336,RTL SPIROUDOME,BELGACOM SPIROU CHARLEROI,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False,6300,False
337,RTL SPIROUDOME,PROXIMUS SPIROU CHARLEROI,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False,6300,False
338,RTL SPIROUDOME,UXUE BILBAO BASKET,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False,6300,False
339,RUDI-SEDLMAYER-HALLE,FC BAYERN MUNICH,48.1261064,11.5253135,"Sendling-Westpark, München, Kreisfreie Stadt München, Oberbayern, Bayern, Germany",False,6700,True
340,S.OLIVER ARENA,S.OLIVER BASKETS WURZBURG,49.77352145004034,9.941164203155235,"Stettiner Str. 1, 97072 Würzburg, Nemčija",True,4756,True
341,SAKU ARENA,BC KALEV,59.42610646458049,24.64735900491194,"Paldiski mnt 104b, 13522 Tallinn, Estonija",True,7200,False
342,SAKU SUURHALL ARENA,KALEV CRAMO TALLINN,59.42603010000001,24.6473591,"Haabersti linnaosa, Tallinn, Harju maakond, Estonia",False,7200,False
343,SALA POLIVALENTA,STEAUA CSM EXIMBANK BUCHAREST,44.4053795,26.1109869,"Sector 4, București, Municipiul București, București, Romania",False,5200,False
344,SALLE SAINTE-CROIX,FRIBOURG OLYMPIC,46.8217968,6.502222199999999,"Sainte-Croix, Jura-Nord vaudois District, Vaud, Switzerland",False,1500,True
